SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46
MOTION001,-0.47573857192331725,-0.6202967897720103,1.6352998594449464,-0.9741395874375228,0.9487944641711853,0.6313991151227905,-1.890828612907406,0.33922607290694257,-0.11048500493038758,0.3356278362683286,-0.54853205018593,0.077119858500054,-1.2041221112385048,0.7196447707847526,-0.30030954643766233,1.2216323738375434,-1.8057214582553613,-0.898571212853001,1.5769549353504835,-0.2990947944000399,-1.4452441757067636,-0.50303844900355,1.513604590378172,0.08051505131320524,-1.7100858744900007,-0.43602164917720665,-0.7323038441101162,0.06629879435586819,1.0621200698505577,0.8217837644830369,0.2615498508661694,0.1098882731818025,1.5791914351166627,0.4069697496199487,-1.5390566384395725,-0.46433772554117625,-0.21339224442342247,-1.1338198727763107,-1.4886350903794694,-0.6721957372566693,-0.8849528008520118,-1.0604234843696336,0.3432196334438556,1.4269010452144832,0.8302857153401056,1.7800598438374475
MOTION002,1.0360528059126952,0.3984582285282925,-0.3494198467470875,0.5560892313532159,-0.5078626583538611,-1.133667117479695,-0.3478766079446305,0.9043206691289597,-1.3385438069493556,-0.2413048876309393,1.8538443913585614,1.302672302619425,-0.8173628263438083,-1.8030685683801073,0.24823326038317245,1.4808522608603931,0.46058945645687077,1.1335345108095425,1.2277921319460352,-0.39905030516628903,1.0117774454367332,0.18036325431842887,0.03602627269496835,-0.8053173576061711,-1.1753802889670708,-1.1081343314634986,0.03165117412622542,0.655289876610574,1.9129132252214185,-1.3822041009988746,-0.7473127445529657,1.0257218057501984,-0.2434342645498035,-1.601210918064963,0.781037185848026,-0.1353294328619451,1.9646113422748774,0.5560980860884313,-0.3702707244071054,0.2504220917579318,1.0643848242514513,-1.2557788179192826,-0.8171561687374659,0.6300423287932961,0.4839061220818147,2.3503697418785885
MOTION006,-0.6558299570379328,-1.4524733446646247,-2.238616461006417,0.34802741646298496,0.032099159047501866,0.33325751479712196,-0.3892403059927319,0.42757777583558026,-1.5185523101327187,0.7730127385770906,1.1135661897548021,0.013262945317866225,-0.4372487286895639,-1.1150556071598126,-0.04597763419653201,0.2627684021122672,0.034095841966309624,-0.0745756368679766,-2.078296892268036,-0.05371747989704518,1.4002822322363186,1.1269435424287881,0.8389886891216113,0.12948990243906983,0.05196039284575639,2.0132631342104284,0.8295956687944568,1.0965408043104006,1.3993897253277476,0.08134341492037536,-0.21516367348618864,-0.4264211906012889,0.7065850706532824,1.327869846961354,-0.9498951191614099,-1.802042261452194,-1.579535271502286,0.2058073038773708,-0.6970410875630387,-0.8277077241087023,-0.07532298759801777,-0.2576812947053395,1.5453479713586054,-1.026746201497358,0.4458317393272362,0.639440047755165
MOTION007,0.3088133969302483,0.6894063124942615,-1.476344396002835,-0.23982057006022411,0.8980000166989629,-0.2353463499227036,-0.28861896459676173,-0.2812144561583828,1.3285839783883777,0.3514778749535476,1.4746898750273214,0.11069240274230209,0.36056928587409137,0.36047041398739577,-1.207167082377234,-0.9794023974970244,0.4245882592425105,0.8821903873028636,0.6616396391868354,-0.8941815701066168,-0.5038305927017921,-0.4952515639719959,-1.2006836581401752,0.8874934781842176,1.909287958938091,-1.8928211218769182,-0.49837589857298087,1.7031243625573376,-0.8051520383489158,0.005102802683213838,-0.2645670669874178,0.09055703286715575,1.5581952605954372,1.6007350004523317,-0.3730471106105285,0.12846331973568825,0.5550939174502905,1.5760138190725903,0.2927632416222103,0.15374591060640946,-1.4971611834236078,-2.267740195194649,1.2610340726600056,0.4609496997312381,0.4191828450746972,0.5987036264665122
MOTION008,1.0369291269734822,0.8442598665461084,-0.521726144691781,-0.06470601521470719,0.513541499867413,-0.5826191223257339,0.5440921012096396,-1.7401119008873536,0.27912219804522276,1.1660243421244054,0.5692829448783854,-1.504172422765967,0.07315030114681098,-1.250556106830064,-1.3895210958747382,-0.16927603137548236,-1.8125783665525752,0.19573249809068094,-0.40906190651588453,0.2723810136991731,1.164742699631887,0.6249038328516477,-0.2985595174309438,2.253976980980496,-0.6404865314486236,0.06579785731884734,-0.7981603243538873,0.5819015745636726,0.20536597135078508,0.6659716839363128,-0.674441303736623,1.171263526893262,-0.6038539112744755,-0.8740049573633168,-1.642794882758268,0.36676511935852435,-0.684397982485671,-0.8849170170076351,-0.7499621218671,1.456028271833466,-0.4293122719265271,0.7275288801608344,-1.5525088837417933,0.7409350156879344,-2.1735054320120164,0.680176469043818
MOTION012,0.827835322577936,0.8671643593889267,-0.3051041645837856,-0.7947672604125748,-0.1946105189002051,-0.45251274511681244,-0.6305626147736646,-0.5303631977483715,0.9615676110616788,0.6987940847472184,-1.7722692881673892,0.9800340573153474,0.9344363425227467,-0.710576226303396,-1.4697652993410804,-0.46065694890113423,-0.21563478946956136,-1.3550676464523037,0.652008923885851,0.0013401798217347251,0.5875448308252867,1.9826547916655892,0.10714405815075179,0.0426877140412187,-0.46102188373389924,0.9921472286417902,-2.303833371687975,-1.6047906377699126,1.365923690085342,-0.6047985644230403,1.0975493618844923,-0.8414055382696942,-1.506291978065645,1.2805585343292831,0.9955986590892172,-0.7405585031076665,0.811040471008945,1.0908948624708605,1.0396665445441815,-1.099104038384151,0.4158464354417047,-0.9322467827625266,0.814466123020203,0.3996763496681316,-0.6338823657204533,0.4357579413119004
MOTION013,-0.5243482373974993,-1.4413380811727519,-0.8727511746265655,0.19872170239943415,0.631603299734605,1.0657461980450438,-0.17854612550962665,-1.738669998572025,-0.5799874676604483,-1.2760884790350218,-0.1996426889859216,0.12305069030271754,-1.3529224382623148,-0.17797138747274724,-1.6557390225091522,-0.4812419320090856,-1.2574578151297882,-2.2963505296106477,-1.1828306325414208,-1.4699618731851858,0.7572471443120528,-0.7998804652788711,0.6516767577640467,-0.9405324637446049,0.2950320734783536,-1.5293191295480952,0.490766426901617,-1.2976243189933752,-1.0317794226982924,-0.16769656027820884,0.7735823740714194,1.2680500843802527,-0.11311698148723005,-1.267754568881873,1.5854452012472235,0.005530158929467691,-0.79200442241732,1.3443940298037957,-0.0306082185827363,0.4581717862865257,0.3164438252596809,-0.9647552038360296,-0.8362393567952382,-0.44631461632713704,0.35866605889111863,-2.4005153909105608
MOTION015,-0.07374611636798051,1.2465181838632935,-0.40795459646665405,1.3945764445900588,-0.5585174579515537,1.8678224605803584,-0.11472351276187018,1.0818697280095844,-1.0072195030253086,-0.7039071029938657,1.2206170413089876,-0.3036523455532336,0.7372811703783914,0.5310321066137387,0.03293917876247397,-0.7439646364846003,-0.5511000565386911,-0.2699214467249797,1.6071486278211107,1.6242834553957353,1.1605260338455656,1.388533686033232,1.40200093118053,-1.044641760282127,0.22693769477514192,-0.9396488133978926,-1.156203067226766,-0.18567157631729217,-1.2690514590477133,-0.28758056017474704,0.9321983718556582,0.38880485164657175,-0.4670726465094144,1.947481996485736,-0.014506094953619231,-0.4903442261857212,0.42956464506958353,-0.9537436233668388,-0.7784266316499747,1.124339573016703,-1.2614302561178317,0.6878316353914393,-1.4093720378342427,-1.40710997208671,0.8365080520194371,0.1811553082578195
MOTION016,0.32637930803961634,-0.6380550542998273,0.5702630545430666,2.0441486881167337,0.7897592503301073,-1.905346658701781,-1.219163011928638,-1.0531903689502586,-0.48191866913037423,-1.4164208851739493,-0.3534072516504498,-2.0551842300477516,-0.028490819601451015,-1.116991724521958,1.415621551328514,-0.45960161308131564,-0.5626195374169464,0.8808246498581529,-0.1853703562026412,-0.05299601568829603,0.06659784754529298,-0.2529876337365713,-1.781542606723192,-1.8892807894317922,1.3319043698205881,0.7309170370019697,-0.7263088960397386,-1.0995698908022036,-0.5187443599603528,0.28416936772683615,0.3263625546825255,-0.4354075017680939,-0.22614440171205885,0.8687864691092467,-1.4371611237787314,-0.21189649138530112,0.13380815779192015,0.05803979963897818,-0.4239598814121117,-1.7343399500755536,0.23238775438882386,-0.6907102581486035,-1.3262178835682172,0.9142824556013961,0.46987319330605154,0.5783354158221857
MOTION017,1.3825131187562791,-1.415077124701086,-1.5293229454148636,-0.1904478974389507,-0.29219829192622804,-0.9585860379968504,1.1293125437942224,0.33832976378884544,0.6446216065122572,-0.19794371872949373,-0.025602190964736895,0.6671487873239457,-0.6962047126961812,0.48338487953121995,0.924882941925095,0.8060341813060475,-0.6307534602142602,0.03662151613269664,0.746911925305076,1.0788978579422075,-1.7071206034052269,0.21255935078892182,-0.620800395599398,-0.02865326188127175,0.9283500998096899,0.13524968056840636,-0.7468799793645844,-0.9759154435853578,0.9528457750464001,1.9357406043599492,-0.09997932666450421,-0.7930849770943045,0.8400826204859901,-0.9094321163783353,1.7327678716318284,-0.10792162771396388,0.18334694853214228,0.4652836577125203,-2.0582751690439243,-0.2823379748568584,-1.5295666232103569,0.24150877260172338,-0.6279369122359442,-2.266543560933833,-1.4216443678593838,-2.008427336007276
