SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46
MOTION001,-0.3047011461880226,-0.4940099783199955,0.7694069622242671,0.3315397457446956,0.09706740854072264,1.0643997983258664,0.3261759099332654,-0.8603751085181247,0.34357391632351997,-0.912307989898691,0.6112187919412583,-1.174532337013465,1.1039827319408924,-0.6001302940321032,1.954352633599555,-2.6719936424948734,0.7381938581473881,-0.7769206137367285,0.19975466698598887,0.11265415022136176,0.198399950593838,-1.7535518686100853,-0.4363969237516433,0.9562192149480231,1.8623978186475025,0.22871000904672648,1.241739452794762,1.021562609763292,-1.0945809640000237,-0.1928077256792923,-1.1167356800246833,-0.1486088849876117,0.8046433252437035,0.5056982782686913,1.0317806317201168,1.420663280552221,0.7784914208992159,1.0068382101975455,1.9545439613470068,-0.6650182222704192,-0.9585013828758085,-0.771965488786503,-0.05528658061394638,-0.3913437500937222,-0.426961163362909,0.25720397299096576
MOTION002,-0.1602316624330837,-0.4623694944022831,0.1340172166743554,1.5234495312948604,-1.3004271213318834,0.5276963738858843,-2.604028241898483,1.1965862256793816,0.6145931209124449,0.10084441454629942,2.366126647738691,-0.9524772676489099,-0.6247920059141354,1.2191603018940664,1.974924445195701,0.0988523608451028,0.31268851990736474,-0.9096068910062048,-1.159807899784007,-0.5455655595310425,0.7883359596290136,1.1516191833549507,0.6632617323301817,-1.7009643123865121,-0.9573905842841931,0.5304842239013572,0.9545251476253587,-0.058553241393926,1.152262662193827,0.13147795279413202,1.0126850662363385,0.18357202310287876,0.8244861115828548,0.9446477557651134,-0.3465964438449742,0.38445388940223924,0.11767917425352092,0.2876238889505473,-1.1279486265706438,0.35256042628495027,-0.5420972864117471,-0.42191968535184726,-0.547396199200755,-0.19139980201304613,-1.4399922282764757,0.5051770636339055
MOTION006,1.1219400211286525,-0.47075082564823484,-0.3818008199224553,-3.214231473255547,-3.0906484232299882,-1.8348765688898632,0.32435143781155357,0.29165158373602906,0.10708763744102377,1.0721489763398484,-0.07746159076863485,0.24997294151357072,0.5646459124632546,-0.9122031175810612,1.4618074346706649,0.4902131619882219,1.0063848845655199,0.6631223261680413,0.47258770288803637,0.6190908865297108,0.6826010652007645,0.6166920114449277,1.5345245033184602,-0.24130068696563656,-0.9673524489364627,0.8609298320302241,-0.25050865458024785,-0.653541083198506,-1.011842841536139,-0.7945465562713535,-0.3494047918688873,0.23895947970564832,0.39259198925260863,0.3500223374734995,-0.41841935542554537,0.5516056760741429,-0.7931722588640471,0.7593738176590983,1.2274753360228028,-0.09815045981151,-0.6352561310974039,0.09004269022728956,0.8997510520049513,-0.21632338185522412,0.3632441205275373,-3.4837234052030595
MOTION007,-1.1170890966743297,0.2741644753254934,0.24795274771800152,-0.6141933749808488,0.2523267250592102,0.4512490611108948,-0.7785572607976723,0.04238269283554443,1.0729178087133606,1.4678319076060522,-1.0063428188094363,0.46596765240116494,0.014716633669073503,-1.0666394708658007,0.8383121394051658,-0.42103783682686435,-1.3459322541910002,-0.09342173341741945,0.1194419555200848,1.3578980869649475,-0.34812882195959133,-0.28839456046688233,-0.5707512229876723,1.022046310383755,-0.895990597526579,-1.3342947381112407,-0.3204167270070947,0.2781682859689462,1.3768877398559383,-0.9966554945386533,0.7120224021928251,0.4915108887013436,0.81730356061549,0.4091551697229987,-0.675553921390408,0.7754681062632844,2.1776059864968076,2.312935296121749,-1.6876668055859503,-1.657073222928992,0.23557366392868806,2.1575803617625815,0.11709083767196832,0.4062827450936044,0.8419771769314588,-0.46538428038792296
MOTION008,0.1395099841038899,-1.070856457454761,-0.018773603850654495,1.292830127055712,0.4554175784826291,0.035859976304256205,0.4185582065698452,0.10516944955564976,-0.9324033859366523,-0.08233882519149685,0.054320722479855685,1.1504331831008359,0.2868498078886849,-0.17523869974462217,1.0795033880067033,0.2358982324571856,-0.1788799479710108,-0.9853980927934165,-2.515094805966608,-0.5018813608260697,-0.08893190588444543,0.4211317350383306,-1.5025946217824007,0.22607904123101455,-1.8984625030356106,-0.2870524226835556,-0.743885338660534,-0.08055705525678314,-0.7896195127133167,-0.7975654986341635,1.19363790610207,0.2098616416678789,-0.8400713134052029,-2.425948191037441,-0.6759323642671403,0.6928143292531694,-0.7527915178937873,0.2549241977047456,2.0292521059355084,-0.050330907110364774,-1.4659406414155896,0.299424373258443,-1.2732507398794342,0.05311243872865448,2.014981079040697,-0.11342247431407308
MOTION012,-0.6537814236577906,0.34733122679558753,0.05938127310108731,-0.2968414132655493,0.8415142916509685,-0.7952969316650423,1.6568832828862035,0.5111379402837742,1.5023272350756387,-0.008489774270890506,0.6316508314794507,1.0507636141992767,-0.4168019719988046,0.7533383722106988,0.3065464262506562,-0.8283452903346511,0.08023466772675401,0.3718668935668807,-0.7313907925482996,-0.34468530563798494,0.4484120861956545,-1.242610998767678,-0.3374063378749975,-1.2963488091318132,-0.30621523424247665,-1.3527969273773572,-0.23124486355453586,-2.5304529284074153,0.3705714759686382,0.9991991620163997,-0.4202784516480393,-0.807978123872599,1.8922446965757092,0.08726556753914916,0.8582496879773309,0.760761361108789,-1.7791686704871883,-1.5883927809800316,0.4114075510334464,-1.7228710113175318,0.0923003053356294,1.782531062727069,0.025009300537450044,0.9549220831355014,-1.1143243357158845,0.7398182676831386
MOTION013,0.43200269142652276,-0.5282544017069266,1.6556423434538687,-0.8419494350696253,2.816352940488512,-1.1270443443227338,-0.18049453658188783,1.5587182194684954,-0.856584000302616,1.2871818368951056,-0.13415617776667244,-0.3129328469466372,0.150205001477089,0.1458755246040273,-0.6668834706927188,-0.22639574946943153,0.24195063483605833,0.4267691248736936,1.27206412228367,-1.1524192981027617,0.26142113437766046,0.07665621376246251,-0.6980567475361927,-1.2895648207584154,-1.320983483879509,0.11285281535974731,-0.49299603875587844,1.6210068315695358,-0.1360453529359358,-2.118585803434306,-0.04496466125844682,0.3011103468121835,0.9165995093133336,-0.45089331008412437,1.7932696546041256,0.07156680633430529,-0.835097929620822,1.3579018230522562,0.07440446571823194,0.33650967020352845,0.7402401383244666,-0.7250984995733748,-0.2619631695980798,-0.8368928559645066,-1.4102625861155196,0.9317974346325113
MOTION015,-0.341239824308836,-0.10904261382661273,-1.9820189112782125,0.817693863881436,-1.1393306833630645,-1.3151257645793537,-0.5220748826969098,1.8683626643569282,-0.7576934994540905,-0.1951363398895321,-1.6567242090390386,0.7601565266023065,0.7949536503965657,1.422630994382991,-1.5054101858780957,-0.5725953742718328,-0.6403993845127668,0.4753613225954811,0.8885803417095688,-0.03297928438480118,0.6093042277588792,-2.3255142066187595,-0.3595429679448823,0.9781435706669396,-1.034827959543068,-0.9535630360260704,1.2360547386660785,0.2775602483871379,0.8085184403343736,0.5108335181492739,0.6787659889009633,-0.5260041823795456,0.1363279124038965,0.2745526050051972,-1.0099715867723371,1.2185669271115174,-0.07456471244285719,0.21054531739272744,0.1181632680167572,-0.11195217446101845,-0.8232997816984157,-2.487104573118298,0.14885256167983169,0.2875720180643693,-0.3845973074375649,0.9957904902823022
MOTION016,0.9872348325753233,-0.9266826742498817,-0.09779041398068736,0.2435461578225506,0.5225787125391649,-0.9136608948927937,0.29421114276877824,-0.05888185119725392,-1.6765338078178285,1.6164809779681844,-0.2577036762993534,-0.34814159573308284,-0.1932507183612448,-1.1998322995120267,0.27789159079324766,-0.22648538755693826,0.42363267006665656,0.938597641080932,-0.8132296614024037,-0.7784794475667672,0.6716589349360778,0.6942100264589399,-1.3987380935139546,-0.21332450542052608,0.20398856482104,0.38166943703956374,0.4916954386647826,0.8033498288641484,-0.3216985137013055,1.7970099915204794,1.5494668701089944,-1.8437465071989252,-1.1552463141162372,2.8851432142518028,1.2558479576164348,0.9469816773060807,1.2101057913684643,-1.4468124581841442,-0.38281015963758325,-0.22246738692548668,0.191698576615986,0.703695772946765,0.7624572801586771,0.45601663153018646,1.0134345988774203,-1.051987290511006
MOTION017,1.8731040527172222,2.924183732586285,-2.612636004174409,-0.14839537893580831,1.571258721560282,1.5175025502499162,-0.17324143859327149,0.8169140687210026,-0.3071389486222304,-0.05989858873614066,-1.9654257564137934,-1.296900301016208,-0.11239761938214123,0.1799478259043104,0.6969921188393279,0.09485074088404136,0.5500913033831423,-0.7263879341116519,-1.3493926381060777,0.06576398322763329,0.8587321338384074,0.6167755278052346,0.43268957756623555,0.7155167198420509,-0.3808929900225561,1.4906402672959482,-0.6825958549316217,-0.17294198095841376,-0.5856201544937852,-0.4984943797169436,-0.5614181295979532,-0.7795706140563219,0.9572214647699951,-0.7916545501423033,0.21492989839000848,0.026823043904439955,0.4132549995473299,-0.3230960212492995,-0.4704597590504959,-0.4170238476046039,-0.5117110541152887,0.09819187606699889,1.099101350995986,0.36792252475440396,-0.8590290330477606,-1.1799734018105879
